Date,Open,High,Low,Closed Price, Volume,Buy Sell,Vn-index,Dowjones,Private trade volume
1/21/2015,47100,47400,47100,47100,227060,-141760,569.12,17613.67969,0
1/22/2015,47100,47400,47100,47100,204950,-72410,574.54,17427.08984,0
1/23/2015,47100,48000,47300,48000,770380,-49500,582.38,17320.71094,0
1/26/2015,48000,48900,48000,48200,241650,-549100,580.64,17511.57031,0
1/27/2015,48200,48300,47400,48000,517330,-326180,579.3,17515.23047,0
1/28/2015,48000,48000,47500,47600,323250,-258320,583.76,17554.2793,0
1/29/2015,47600,47800,47400,47600,185770,-126630,583.28,17813.98047,0
1/30/2015,47600,48400,47600,48000,938950,-424500,576.07,17672.59961,100000
2/2/2015,48000,48100,47700,47700,408830,-377260,570.37,17678.69922,0
2/3/2015,47700,47800,46900,46900,304890,-61430,557.47,17387.21094,0
2/4/2015,46900,47300,46500,46900,754650,-151120,561.45,17191.36914,0
2/5/2015,46900,47000,46700,46800,264080,30390,567.17,17416.84961,0
2/6/2015,46800,47200,46800,46900,160630,-118250,574.13,17164.94922,0
2/9/2015,46900,47500,46900,47300,437370,-291020,573.55,17361.03906,0
2/10/2015,47300,47700,47200,47200,362290,-149770,574.52,17666.40039,64000
2/11/2015,47200,48500,47200,48500,894030,167650,581.76,17673.01953,0
2/12/2015,48500,50000,48800,50000,2221520,44030,584.67,17884.88086,0
2/13/2015,50000,51500,50000,50500,1455720,-1560990,587.24,17824.28906,0
2/24/2015,50500,51500,50000,51500,906580,-249220,596.95,17729.21094,0
2/25/2015,51500,51500,50000,50000,756990,-1103640,592.66,17868.75977,34790
2/26/2015,50000,50500,49200,49900,1158830,-498500,596.72,17862.14063,0
2/27/2015,49900,50000,49500,49500,538120,158790,592.57,17972.38086,99870
3/2/2015,49500,50000,49500,,788530,-116750,590.73,18019.34961,100000
3/3/2015,49900,52500,49900,52000,2373010,-319850,596.72,18047.58008,337870
3/4/2015,52000,52000,51000,51500,816360,-1215420,600.39,18029.84961,80000
3/5/2015,51500,51500,50500,51000,845730,-922840,596.91,17985.76953,0
3/6/2015,51000,51000,49900,49900,1493200,-77730,593.97,18140.43945,238000
3/9/2015,49900,50500,49600,49700,661550,-472950,588.44,18116.83984,0
3/10/2015,49700,49900,49400,49700,895980,-146120,589.66,18209.18945,0
3/11/2015,49700,49700,49200,49300,844110,-484760,586.54,18224.57031,0
3/12/2015,49300,49900,49300,49600,814790,-354160,588.53,18214.41992,0
3/13/2015,49600,49900,49500,49600,529480,-509430,586.1,18132.69922,500000
3/16/2015,49600,49600,48900,49200,1155790,-420400,580.8,18288.63086,0
3/17/2015,49200,49400,49100,49300,332570,7430,581.76,18203.36914,345040
3/18/2015,49300,49400,49200,49300,709890,-253270,578.68,18096.90039,0
3/19/2015,49300,49500,48800,49100,787290,-542630,573.74,18135.7207,490000
3/20/2015,49100,49200,48600,48600,1952070,1147550,575.44,17856.7793,200000
3/23/2015,48600,49100,48200,48300,709040,-312880,570.89,17995.7207,150000
3/24/2015,48300,48400,48100,48300,1057820,-320100,567.43,17662.93945,427000
3/25/2015,48300,48400,48100,48200,637570,-407980,560.93,17635.39063,63780
3/26/2015,48200,48200,47500,47500,581580,-332300,556.16,17895.2207,1689700
3/27/2015,47500,48300,47000,47100,1097010,-289390,551.42,17749.31055,90000
3/30/2015,47100,47300,46600,46600,934790,-483230,545.19,17977.41992,6758000
3/31/2015,46600,47100,46600,47000,710820,10920,551.13,17849.08008,111900
4/1/2015,47000,47000,46000,46000,482240,-386020,538.91,18076.18945,465000
4/2/2015,46000,46400,45900,46300,444740,46860,546.85,17959.0293,0
4/3/2015,46300,46300,46100,46100,311650,-175780,547.85,18127.65039,0
4/6/2015,46100,46200,45900,45900,455810,-70560,542.97,18116.03906,0
4/7/2015,45900,46200,45700,46200,672070,173390,548.11,18011.14063,465000
4/8/2015,46200,46300,46000,46000,611130,-379780,547.72,17718.53906,400000
4/9/2015,46000,46600,46000,46100,639520,44970,550.52,17678.23047,1051590
4/10/2015,46100,47900,46300,47500,1224360,682570,554.03,17712.66016,1759788
4/13/2015,47500,48700,47600,48600,1697520,43810,559.54,17976.31055,375000
4/14/2015,48600,48700,47600,47600,426570,-565930,558.67,17776.11914,50000
4/15/2015,47600,47900,47100,47500,443980,-40020,564.5,17698.17969,1416830
4/16/2015,47500,48400,47500,48100,601670,-45660,568.28,17763.24023,0
4/17/2015,48100,49400,48100,48800,1078340,-408800,568.32,17880.84961,30000
4/20/2015,48800,49000,48500,48600,936960,-334580,565.04,17875.41992,0
4/21/2015,48600,48900,48400,48500,591750,-215050,562.24,17902.50977,0
4/22/2015,48500,48800,48500,48600,625130,-347730,562.51,17958.73047,116190
4/23/2015,48600,49000,48500,48800,584810,-381640,561.25,18057.65039,450000
4/24/2015,48800,49000,48700,48800,287890,-507560,565.77,17977.03906,0
4/27/2015,48800,49000,48600,48600,242300,-147530,562.4,18036.69922,4732370
5/4/2015,48600,48700,45200,48100,1448720,-227070,545.08,18112.60938,22000
5/5/2015,48100,48800,48000,48800,762350,237350,552.65,18105.76953,4783178
5/6/2015,48800,48800,48000,48100,186040,-129960,549.3,17826.30078,2679760
5/7/2015,48100,48600,48000,48600,262900,-169070,552.98,18034.92969,635340
5/8/2015,48600,48600,48300,48300,70990,-248710,554.51,17949.58984,443040
5/11/2015,48300,48500,48000,48000,309660,-195970,551.67,18038.26953,395340
5/12/2015,48000,48200,47000,47500,618510,-250320,544.41,18058.68945,827700
5/13/2015,47500,47600,46800,47500,555300,174770,542.82,18080.14063,300000
5/14/2015,47500,47600,47300,47400,83130,23320,543.69,18037.9707,300000
5/15/2015,47400,47700,47000,47000,458130,-221010,537.44,18110.14063,0
5/18/2015,47000,47100,46300,46300,1655740,-610270,528.95,18035.5293,100000
5/19/2015,46300,46700,46300,46600,552310,206280,536.82,17840.51953,1231770
5/20/2015,46600,47600,46600,47100,617150,164370,550.1,18024.06055,300000
5/21/2015,47100,47500,46900,47200,387320,-65660,552.56,18070.40039,300000
5/22/2015,47200,48500,46900,48500,1058290,150720,561.82,17928.19922,595310
5/25/2015,48500,48300,47700,48200,334190,-91760,563,17841.98047,441760
5/26/2015,48200,48800,48100,48300,623860,-226520,567.2,17924.06055,1045610
5/27/2015,48300,48700,48100,48100,712170,-335010,566.48,18191.10938,2635000
5/28/2015,48100,48200,47800,47800,623820,31720,572.97,18105.16992,605100
5/29/2015,47800,48100,47500,47500,618530,-341680,569.56,18068.23047,416530
6/1/2015,47500,49200,48000,48700,1238300,-298030,574.98,18060.49023,1500000
6/2/2015,48700,48900,48100,48100,418090,-506170,570.31,18252.24023,232384
6/3/2015,48100,48600,48000,48300,766250,-132460,567.9,18272.56055,31980
6/4/2015,48300,49000,48500,48800,1277590,61740,568.99,18298.88086,578000
6/5/2015,48800,49200,48600,48800,626020,65240,578.07,18312.39063,266920
6/8/2015,48800,49500,48800,49000,593240,-275140,579.83,18285.40039,0
6/9/2015,49000,49300,48900,49000,446220,-179730,574.47,18285.74023,0
6/10/2015,49000,49100,48500,48600,476610,-143630,574.1,18232.01953,75000
6/11/2015,48600,49200,48600,49200,528030,40240,581.05,18041.53906,178000
6/12/2015,49200,52000,49300,52000,2997570,241130,582.73,18162.99023,0
6/15/2015,52000,52000,50000,50500,850000,-863380,586.48,18126.11914,0
6/16/2015,50500,51000,49900,50500,739750,-316640,580.35,18010.67969,0
6/17/2015,50500,51500,49800,50500,653080,-191030,578.87,18040.36914,0
6/18/2015,50500,51000,50500,50500,683660,-367140,580.35,18011.93945,1096060
6/19/2015,50500,51500,50500,51000,944200,521480,585.15,18076.26953,4100000
6/22/2015,51000,52000,51000,51500,532730,-844310,594.08,17905.58008,1600000
6/23/2015,51500,52500,51000,52000,1356440,-583220,593.07,17849.46094,8400000
6/24/2015,52000,52500,51500,52500,780150,-696300,590.02,17766.55078,4581024
6/25/2015,52500,53000,51500,52500,1089400,-543150,587.99,17764.03906,20000
6/26/2015,52500,52500,52000,52000,1026800,-552540,581.75,18000.40039,11726745
6/29/2015,41400,43300,42100,42700,1764630,-405680,591.75,18039.36914,0
6/30/2015,42700,44200,42500,43500,3429780,-278070,593.05,17898.83984,100000
7/1/2015,43500,44000,43000,43400,797910,-991420,591.5,17791.16992,0
7/2/2015,43400,43900,43500,43900,1117760,-611400,605.7,17904.48047,100000
7/3/2015,43900,44900,44300,44600,1937740,-864960,616.43,17935.74023,120000
7/6/2015,44600,45100,44000,44600,1602770,-760040,625.22,18115.83984,212760
7/7/2015,44600,44700,44100,44200,2060130,-239100,630.27,18015.94922,1100000
7/8/2015,44200,44100,43200,43500,1648750,-267000,623.17,18119.7793,120000
7/9/2015,43500,44600,42800,44000,1664850,55300,622.1,18144.07031,524358
7/10/2015,44000,44600,44000,44300,1334490,-330050,627.28,17966.07031,80000
7/13/2015,44300,44300,44000,44100,1259500,-402070,634.06,17890.35938,0
7/14/2015,44100,44100,43700,44000,642340,-359710,638.69,17946.67969,79980
7/15/2015,44000,44200,43300,43500,1452980,-169880,630.89,17596.34961,181600
7/16/2015,43500,43300,42700,42800,940730,-257110,626.9,17619.50977,371042
7/17/2015,42800,43100,42500,42700,770060,-120040,628.63,17757.91016,119450
7/20/2015,42700,43300,42400,42600,763460,16710,620.54,17730.10938,0
7/21/2015,42600,43300,42500,43000,575410,-155510,616.61,17683.58008,0
7/22/2015,43000,44600,43100,44500,1978850,-133450,629.85,17776.91016,0
7/23/2015,44500,45000,44100,44100,1096080,-1537760,632.01,17515.41992,0
7/24/2015,44100,44400,43600,43800,752000,-550430,631.26,17548.61914,0
7/27/2015,43800,44300,43700,44000,1634930,-671610,635.46,17760.41016,0
7/28/2015,44000,44900,43800,43800,2556060,-1207800,631.47,17977.67969,190000
7/29/2015,43800,44100,43100,43200,1177900,-438960,624.7,18053.58008,114776
7/30/2015,43200,43400,42900,43100,729400,-202840,626.57,18050.16992,142400
7/31/2015,43100,43400,42700,43100,1367150,375470,621.06,18120.25,106620
8/3/2015,43100,43400,42600,43100,1810730,-225380,609.47,18086.44922,6256610
8/4/2015,43100,43100,42700,43000,710800,-69280,600.76,18100.41016,0
8/5/2015,43000,43200,42800,43200,494710,-132580,607.08,17919.28906,1000000
8/6/2015,43200,43200,42700,43000,490170,-490810,601.04,17851.03906,30000
8/7/2015,43000,43100,42900,43000,318890,-111590,603.76,17731.91992,0
8/10/2015,43000,43500,43000,43500,802880,464700,614.53,17568.5293,100000
8/11/2015,43500,43700,43400,43700,1130250,216080,613.05,17440.58984,100000
8/12/2015,43700,43700,43100,43100,810320,-507580,604.24,17630.26953,105000
8/13/2015,43100,43100,42400,42500,860480,-463920,594.26,17751.39063,281400
8/14/2015,42500,42900,41600,41800,819060,-510770,589.03,17745.98047,228430
8/17/2015,41800,42300,41000,41000,758640,-547050,573.15,17689.85938,110000
8/18/2015,41000,41700,41000,41700,563880,-79570,580.22,17598.19922,110350
8/19/2015,41700,41700,40600,40800,787690,-205710,577.82,17550.68945,0
8/20/2015,40800,41200,40100,40600,1142450,-21440,566.69,17540.4707,0
8/21/2015,40600,40600,38800,40100,3110370,272910,556.3,17419.75,201650
8/24/2015,40100,40100,37900,40100,2732410,-36240,526.93,17373.38086,201650
8/25/2015,40100,40100,38800,40100,2271270,52470,529.98,17615.16992,46460
8/26/2015,40100,40400,39600,40200,1642870,254260,545.89,17402.83984,0
8/27/2015,40200,41300,40100,41000,1429370,91540,555.81,17402.50977,100000
8/28/2015,41000,41700,40800,41700,930510,-83190,570.87,17408.25,220000
8/31/2015,41700,41700,40800,41500,886190,-63730,564.75,17477.40039,0
9/1/2015,41500,41700,40700,41500,885510,-15250,562.31,17545.17969,0
9/3/2015,41500,41500,41000,41100,1232010,-160190,554.3,17511.33984,693200
9/4/2015,41100,41500,41100,41500,716580,-70160,556.81,17348.73047,0
9/7/2015,41500,41900,41100,41600,433750,-48170,554.93,16990.68945,500000
9/8/2015,41600,41900,41500,41700,580480,-208220,566.72,16459.75,100000
9/9/2015,41700,42000,41700,41900,514350,-315720,572.34,15871.34961,0
9/10/2015,41900,42500,41200,42400,1097080,74160,572.07,15666.44043,377000
9/11/2015,42400,42400,41900,42000,445540,-344090,566.74,16285.50977,750000
9/14/2015,42000,42000,41600,41800,477150,-367440,562.17,16654.76953,750000
9/15/2015,41800,41800,41400,41700,962630,-139930,563.27,16643.00977,145000
9/16/2015,41700,41900,41600,41700,1295070,-184130,564.13,16528.0293,0
9/17/2015,41700,42200,41700,42000,454840,-234860,562.48,16058.34961,130000
9/18/2015,42000,42500,42000,42000,6992330,4959470,566.25,16351.37988,100050
9/21/2015,42000,43000,42200,42900,1158500,-213910,572.12,16374.75977,0
9/22/2015,42900,43000,42600,42800,365500,-283540,573.2,16102.37988,0
9/23/2015,42800,42700,42400,42500,707360,-468370,572.72,16492.67969,0
9/24/2015,42500,42700,42400,42400,664570,-175090,570.25,16253.57031,141900
9/25/2015,42400,42400,41900,42100,636970,-191930,570.38,16330.40039,0
9/28/2015,42100,42200,41700,42000,465240,-278460,564.88,16433.08984,0
9/29/2015,42000,41900,41400,41600,431390,-308840,561.19,16370.95996,0
9/30/2015,41600,42000,41700,41700,338130,-471010,562.64,16599.84961,0
10/1/2015,41700,42100,41600,41600,417940,-313500,563.54,16739.94922,0
10/2/2015,41600,41700,41400,41600,494680,-305760,562.31,16674.74023,0
10/5/2015,41600,41700,41500,41600,472330,-115250,570,16384.58008,0
10/6/2015,41600,42200,41800,42100,841260,-379460,581.29,16510.18945,0
10/7/2015,42100,43100,41800,42500,2096590,256920,579.57,16330.46973,0
10/8/2015,42500,44100,42500,43500,2457280,-479860,586.78,16279.88965,0
10/9/2015,43500,43900,43300,43300,1831340,-452270,588.02,16201.32031,282290
10/12/2015,43300,43600,43100,43200,974660,-436940,592.1,16314.66992,0
10/13/2015,43200,43200,42800,42800,1174250,-300950,590.84,16001.88965,120000
10/14/2015,42800,43000,42500,42500,1173050,-315710,589.98,16049.12988,0
10/15/2015,42500,42800,42500,42500,539950,35490,592.4,16284.7002,0
10/16/2015,42500,42800,42500,42800,368830,-59000,593.02,16272.00977,0
10/19/2015,42800,42800,42600,42700,341820,-87360,594.61,16472.36914,0
10/20/2015,42700,42700,42100,42200,576750,-141040,590.45,16776.42969,230000
10/21/2015,42200,42500,41700,41700,578460,75720,590.24,16790.18945,0
10/22/2015,41700,42800,41800,42500,478920,-590,595.08,16912.28906,0
10/23/2015,42500,44400,42600,44400,3208630,-128040,601.74,17050.75,0
10/26/2015,44400,45700,44500,44500,2448930,-1364260,598.61,17084.49023,20000
10/27/2015,44500,44800,44000,44400,694730,-47020,598.44,17131.85938,0
10/28/2015,44400,45200,44400,44400,1220690,-604760,596.24,17081.89063,0
10/29/2015,44400,46000,44400,46000,3769240,328650,605.2,16924.75,20000
10/30/2015,46000,46100,45300,45500,1867210,-603440,607.37,17141.75,0
11/2/2015,45500,45800,44900,45000,1108090,-584440,602.76,17215.9707,0
11/3/2015,45000,46000,44300,46000,1349370,-121940,611.71,17230.53906,0
11/4/2015,46000,46800,45600,45600,1389650,-1069930,610.6,17217.10938,0
11/5/2015,45600,46100,45500,45500,765040,-494510,615.18,17168.60938,0
11/6/2015,45500,45800,45000,45100,860260,42730,612.36,17489.16016,0
11/9/2015,45100,45400,44800,45100,602460,-180290,610.66,17646.69922,1420000
11/10/2015,45100,45100,44500,44500,832570,-409660,605.27,17623.05078,0
11/11/2015,44500,44800,43900,44100,1367910,-392370,603.53,17581.42969,481520
11/12/2015,44100,44400,42700,43700,2052850,353840,605.58,17779.51953,1666524
11/13/2015,43700,44300,43700,44300,758120,225250,611.27,17755.80078,4845429
11/16/2015,44300,44200,43400,43400,1007330,-370840,609.21,17663.53906,0
11/17/2015,43400,44000,43300,43400,814300,-328870,605.05,17828.75977,0
11/18/2015,43400,44100,43300,43700,686870,140380,603.34,17918.15039,0
11/19/2015,43700,43900,43400,43400,755330,-385590,601.9,17867.58008,397000
11/20/2015,43400,43900,43400,43700,679170,-125520,604.46,17863.42969,0
11/23/2015,43700,43900,43600,43700,563750,-47700,599.99,17910.33008,0
11/24/2015,43700,43800,43300,43400,478700,-393810,593.83,17730.48047,0
11/25/2015,43400,43500,42900,43400,841660,184720,595.7,17758.21094,0
11/26/2015,43400,43400,43100,43200,236160,25420,590.4,17702.2207,0
11/27/2015,43200,43200,42500,42600,645100,-66100,582.86,17448.07031,0
11/30/2015,42600,42800,42200,42800,942170,-66100,573.2,17245.24023,0
12/1/2015,42800,43000,42700,42800,261670,-88720,570.41,17483.00977,312171
12/2/2015,42800,43300,42600,42600,723660,-227240,574.42,17489.5,100000
12/3/2015,42600,42900,42500,42800,417700,-126450,574.38,17737.16016,0
12/4/2015,42800,42900,42200,42300,564530,-132870,571.62,17732.75,60000
12/7/2015,42300,42400,42000,42300,804560,284480,563.62,17823.81055,170007
12/8/2015,42300,42600,41800,42400,778590,737720,574.15,17792.67969,0
12/9/2015,42400,43400,41800,41800,1356520,-646320,565.2,17812.18945,270000
12/10/2015,41800,42300,41300,41300,622480,102890,561.04,17813.39063,9000000
12/11/2015,41300,41600,41300,41500,680860,241920,563.43,17813.39063,0
12/14/2015,41500,41600,41100,41300,614150,-80,562.22,17719.91992,155000
12/15/2015,41300,41700,41200,41500,376440,147680,568,17888.34961,1000000
12/16/2015,41500,42300,41600,41700,522330,-65570,572.55,17729.67969,0
12/17/2015,41700,42300,41800,41900,575650,-68580,577.11,17477.66992,60000
12/18/2015,41900,42100,40000,40000,2466150,1058390,568.18,17847.63086,0
12/21/2015,40000,41500,41000,41500,522360,192820,566.9,17730.50977,0
12/22/2015,41500,41800,41400,41600,366380,-43320,566.35,17568,25000
12/23/2015,41600,41900,41200,41700,737670,-100650,564.27,17492.30078,60000
12/24/2015,41700,42100,41700,42000,672060,-58150,566.17,17574.75,0
12/25/2015,42000,42500,42000,42400,564790,-237780,567.67,17265.21094,78658
12/28/2015,42400,43700,42400,43500,1494140,-269490,569.9,17368.5,0
12/29/2015,43500,45500,43000,45500,2905940,-174050,576.29,17524.91016,100000
12/30/2015,45500,46000,44000,46000,2836200,-1009570,579.45,17749.08984,400000
12/31/2015,46000,46000,45100,45700,3361900,-718560,579.03,17495.83984,0
1/4/2016,45700,47500,45200,47500,4809120,743960,574.41,17128.55078,0
1/5/2016,47500,47700,46800,47500,2480100,-306200,569.94,17251.61914,0
1/6/2016,47500,47900,46700,47500,1976280,126030,574.57,17417.26953,25670
1/7/2016,47500,48200,46500,48000,2852010,-121340,565.36,17602.60938,0
1/8/2016,48000,48000,47000,48000,1641950,-395470,560.05,17552.16992,0
1/11/2016,48000,49100,47600,48300,1591300,-521420,557.87,17528.26953,0
1/12/2016,48300,48400,47600,48000,1030900,-501370,564.26,17720.98047,0
1/13/2016,48000,48000,47200,47900,2003030,74830,560.37,17603.86914,40000
1/14/2016,47900,48200,47200,48000,2616100,-119360,553.03,17425.0293,0
1/15/2016,48000,48100,47400,47500,931360,-634380,543.04,17148.93945,200000
1/18/2016,47500,47600,45000,47500,2516720,-407530,526.37,17158.66016,0
1/19/2016,47500,48100,47200,47500,736420,-203880,535.77,16906.50977,118690
1/20/2016,47500,48000,47100,47400,1569270,-155770,529.44,16514.09961,382380
1/21/2016,47400,48000,47300,47800,2201170,75460,521.88,16346.4502,156800
1/22/2016,47800,49100,47800,48300,1432160,-480420,522.24,16398.57031,290000
1/25/2016,48300,48500,48000,48300,1960040,-192170,542.35,16516.2207,0
1/26/2016,48300,48400,47300,48000,1779070,-380430,537.73,16151.41016,0
1/27/2016,48000,47600,46900,47500,3440360,-414320,542.69,16379.04981,94600
1/28/2016,47500,48300,47000,48300,4244530,-47980,539.47,15988.08008,1338350
1/29/2016,48300,48200,47200,47600,2231860,-1973760,545.25,16016.01953,0
2/1/2016,47600,47900,47000,47000,1133280,-334900,540.56,15766.74023,0
2/2/2016,47000,47200,46700,47000,1017260,-29950,536.45,15882.67969,2500000
2/3/2016,47000,47000,46000,47000,1102250,-203950,539.07,16093.50977,0
2/4/2016,47000,47500,47000,47000,404050,-363490,542.15,15885.21973,1428570
2/5/2016,47000,47000,46400,46600,895260,-700100,544.75,16167.23047,0
2/15/2016,46600,46600,45500,45500,685060,-235950,543.79,15944.45996,391000
2/16/2016,45500,46200,45500,45600,392060,-18960,548.05,16069.63965,0
2/17/2016,45600,46300,45500,45500,259490,-345470,547.05,16466.30078,313600
2/18/2016,45500,46200,45700,46000,595150,-84340,552.49,16449.17969,178420
2/19/2016,46000,45900,44300,45100,1393710,26410,554.03,16153.54004,0
2/22/2016,45100,45200,44600,45200,724960,206510,560.71,16336.66016,90530
2/23/2016,45200,46300,45200,45600,418590,-51060,561.28,16416.58008,900000
2/24/2016,45600,45900,45100,45400,534860,-125050,568.04,16204.96973,100730
2/25/2016,45400,45900,45400,45500,528840,-281320,562.82,16027.04981,0
2/26/2016,45500,45800,44700,45000,1235270,-104510,566.11,16014.37988,109274
2/29/2016,45000,45000,44100,44100,259290,-193540,559.37,15914.74023,109274
3/1/2016,44100,44600,43600,44100,956870,30240,561.56,15660.17969,0
3/2/2016,44100,45100,44200,45000,560340,4770,570.18,15973.83984,0
3/3/2016,45000,45500,45000,45400,491450,-91360,570.39,16196.41016,0
3/4/2016,45400,46000,45200,45800,802550,-250110,573.65,16453.83008,0
3/7/2016,45800,46500,45500,45800,557500,-22670,576.2,16413.42969,0
3/8/2016,45800,46400,45600,46400,1079780,-335600,574.71,16391.99023,0
3/9/2016,46400,46900,46500,46500,1123530,-185900,571.71,16620.66016,100000
3/10/2016,46500,46800,46400,46500,575310,-909610,575.91,16431.7793,0
3/11/2016,46500,46500,45400,45400,560370,-19650,577.26,16484.99023,0
3/14/2016,45400,45500,45000,45400,346630,106350,577.98,16697.28906,33226
3/15/2016,45400,46000,44800,45000,1073480,-266770,574.04,16639.9707,0
3/16/2016,45000,44900,44600,44600,434350,87590,577.07,16516.5,79793
3/17/2016,44600,45300,44900,45000,488110,-62760,579.26,16865.08008,638393
3/18/2016,45000,45100,44100,44100,5451040,6001500,575.82,16899.32031,72500
3/21/2016,44100,45600,44700,45200,1039980,56200,572.27,16943.90039,2903000
3/22/2016,45200,45600,44900,45500,657090,-235940,570.91,17006.76953,124810
3/23/2016,45500,45600,44600,45400,1615870,-46840,574.71,17073.94922,782600
3/24/2016,45400,45500,45000,45100,510060,-360460,570.66,16964.09961,50000
3/25/2016,45100,46000,45000,45800,1257200,-63970,572.08,17000.35938,0
3/28/2016,45800,46800,45900,46700,820660,-169630,575.72,16995.13086,150000
3/29/2016,46700,47400,46600,46800,1482760,-580460,568.28,17213.31055,0
3/30/2016,46800,47000,45900,47000,650730,-283680,569.91,17229.13086,1266120
3/31/2016,47000,47600,46400,47200,1398070,-124030,561.22,17251.5293,6772360
4/1/2016,47200,47400,46800,47200,548420,-304190,558.43,17325.75977,2360000
4/4/2016,47200,47300,46800,47100,351710,-251290,555.82,17481.49023,0
4/5/2016,47100,47300,46500,47100,323780,-74330,560.32,17602.30078,13319075
4/6/2016,47100,47600,46900,47600,547050,50250,567.79,17623.86914,10993813
4/7/2016,47600,47700,47100,47200,289730,-254270,571.6,17582.57031,150000
4/8/2016,47200,47600,46900,47500,600280,240,572.34,17502.58984,150000
4/11/2016,47500,50500,47500,50500,1288260,1696920,579.27,17515.73047,198000
4/12/2016,50500,52500,51000,52000,1157120,-105030,579.84,17535.39063,16645900
4/13/2016,52000,53000,50500,52000,807840,-61920,578.02,17633.10938,730872
4/14/2016,52000,54500,51500,52500,1075850,-758870,579.49,17716.66016,385093
4/15/2016,52500,54500,52000,52000,1549470,-392690,579.86,17685.08984,0
4/19/2016,52000,52000,49700,49700,1021510,-445090,568.28,17792.75,36094
4/20/2016,49700,51000,49700,50500,1417390,149090,568.03,17737,1154827
4/21/2016,50500,52500,50500,51500,1196330,-134030,575.73,17603.32031,0
4/22/2016,51500,55000,51500,54500,1729690,-508090,592.48,17716.05078,0
4/25/2016,54500,56000,52500,52500,1404690,-802880,591.58,17541.96094,0
4/26/2016,52500,54500,52500,54000,724510,-49430,598.48,17576.96094,12127874
4/27/2016,54000,55000,52000,53000,974580,-326100,593.96,17556.41016,0
4/28/2016,53000,53500,52000,52000,520580,-290230,591.67,17721.25,81000
4/29/2016,52000,53000,52000,52500,421970,-5550,598.37,17908.2793,4560480
5/4/2016,52500,52500,51000,51000,755160,-194500,599.07,17926.42969,206480
5/5/2016,51000,53000,51500,51500,413180,-32570,601.51,17897.46094,204500
5/6/2016,51500,52500,52000,52500,813560,76420,606.52,18004.16016,92800
5/9/2016,52500,53000,52000,52000,786590,-351140,603.85,18053.59961,4715453
5/10/2016,52000,52000,51000,52000,698580,-132900,605.05,18096.26953,3056982
5/11/2016,52000,53500,52000,53500,865680,185440,614.06,17982.51953,869498
5/12/2016,53500,54500,53500,53500,469130,-174950,612.12,18003.75,0
5/13/2016,53500,54000,53000,53500,793060,-330430,610.82,17977.24023,90770
5/16/2016,53500,55500,53000,55000,1233650,283360,615.78,17990.32031,50000
5/17/2016,55000,55500,54500,54500,518280,-580560,624.75,18041.55078,0
5/18/2016,54500,54500,53500,53500,586250,-283630,622.45,17830.75977,5232000
5/19/2016,53500,54500,53000,53500,623940,-121780,619.2,17773.64063,3977561
5/20/2016,53500,54000,51500,51500,1554880,-215350,614.81,17891.16016,3721510
5/23/2016,51500,52000,50500,52000,1410160,119920,611.03,17750.91016,0
5/24/2016,52000,53000,51500,52000,471240,-24360,611.62,17651.25977,1258000
5/25/2016,52000,52500,51500,52000,283630,-20800,611.89,17660.71094,0
5/26/2016,52000,52000,50500,51000,611130,-404700,604.34,17740.63086,0
5/27/2016,51000,52000,51000,51500,383940,-15620,608.11,17705.91016,33166
5/30/2016,51500,54000,52000,53500,1078090,-14890,614.5,17928.34961,0
5/31/2016,53500,54000,52500,52500,418750,-237580,618.44,17711.11914,3721510
6/1/2016,52500,53500,52500,53500,469570,-162410,619.86,17720.5,0
6/2/2016,53500,54000,53000,53500,510870,-601890,623.37,17535.32031,266000
6/3/2016,53500,54000,53000,54000,345410,-503130,621.88,17710.71094,300000
6/6/2016,54000,54500,53000,53500,295810,-315670,620.05,17529.98047,0
6/7/2016,53500,54500,53500,54500,401370,-156660,624.65,17526.61914,0
6/8/2016,54500,56000,54000,54500,1064310,-222780,627.87,17435.40039,150000
6/9/2016,54500,55000,54000,54500,113090,-199710,631.26,17500.93945,0
6/10/2016,54500,55000,54000,54000,170630,-412750,629.84,17492.92969,0
6/13/2016,54000,53500,52500,52500,631990,-335690,623.58,17706.05078,3727857
6/14/2016,52500,53500,52500,53500,278210,154110,625.43,17851.50977,0
6/15/2016,53500,54500,53000,53500,311910,-103690,627.02,17828.28906,200000
6/16/2016,53500,54000,53000,53500,455360,-220300,625.11,17873.2207,200000
6/17/2016,53500,53500,52000,52000,3234450,2074330,619.25,17787.19922,0
6/20/2016,52000,54000,52000,53500,231660,165210,626.46,17789.66992,71010
6/21/2016,53500,54500,53500,54000,333390,-370280,628,17838.56055,0
6/22/2016,54000,54000,52500,52500,464600,-597140,626.41,17807.06055,0
6/23/2016,52500,53500,52500,53000,291630,-288270,632.27,17920.33008,0
6/24/2016,53000,53000,49400,52000,1143290,309630,620.77,17938.2793,0
6/27/2016,46800,48900,47900,48400,527320,-10950,621.27,18005.05078,0
6/28/2016,48400,48400,47700,47700,414530,-208000,622.2,17985.18945,0
6/29/2016,47700,48500,47700,48000,625710,-447660,630.12,17865.33984,87500
6/30/2016,48000,51000,48200,49400,814400,-447830,632.26,17732.48047,0
7/1/2016,49400,51500,49900,51000,888200,-224980,640.3,17674.82031,0
7/4/2016,51000,52000,51000,51000,459790,-402490,647.96,17640.16992,0
7/5/2016,51000,52500,51000,51000,579190,-546310,650.88,17733.09961,20000
